Salary,Uses_AI,Years_Exp,Job_Satisfaction,Is_Remote,TimeSearching
140000,1,13,9,1,60-120 minutes a day
37592,0,6,6,0,15-30 minutes a day
117197,0,17,8,0,30-60 minutes a day
175000,1,22,10,0,15-30 minutes a day
123000,0,3,7,0,Over 120 minutes a day
98089,0,36,8,1,Less than 15 minutes a day
22409,1,22,0,0,30-60 minutes a day
250000,1,21,9,1,15-30 minutes a day
31483,0,9,4,1,30-60 minutes a day
42962,0,10,3,1,60-120 minutes a day
64444,1,6,6,1,Over 120 minutes a day
139271,1,8,8,1,30-60 minutes a day
45111,1,4,8,1,15-30 minutes a day
76433,1,4,6,0,30-60 minutes a day
53703,0,6,7,0,15-30 minutes a day
50400,0,10,8,1,15-30 minutes a day
69814,0,22,8,0,15-30 minutes a day
207000,1,10,1,1,30-60 minutes a day
2616,0,4,8,0,15-30 minutes a day
122443,1,14,7,1,15-30 minutes a day
91295,1,10,8,1,60-120 minutes a day
26852,1,7,7,0,60-120 minutes a day
627,1,6,8,0,30-60 minutes a day
130000,0,2,8,0,30-60 minutes a day
48333,0,10,10,0,15-30 minutes a day
120000,0,25,10,1,30-60 minutes a day
160000,1,6,8,1,60-120 minutes a day
69959,1,4,8,0,30-60 minutes a day
10794,1,2,10,0,30-60 minutes a day
5400,1,0.5,2,0,60-120 minutes a day
36346,0,11,8,0,Less than 15 minutes a day
1000000,1,6,5,0,30-60 minutes a day
81663,0,8,10,0,Over 120 minutes a day
52800,1,12,10,1,60-120 minutes a day
50955,1,18,8,0,30-60 minutes a day
7178,0,4,7,0,30-60 minutes a day
82360,0,4,6,0,30-60 minutes a day
45000,1,1,7,0,30-60 minutes a day
137000,1,6,7,0,15-30 minutes a day
47952,0,5,7,0,30-60 minutes a day
18462,0,27,6,0,30-60 minutes a day
150000,0,10,7,1,Less than 15 minutes a day
44397,0,2,9,0,30-60 minutes a day
400000,1,13,4,0,30-60 minutes a day
120000,1,7,6,0,30-60 minutes a day
20577,1,7,7,1,60-120 minutes a day
87500,0,8,9,0,15-30 minutes a day
70000,1,7,10,0,30-60 minutes a day
92997,1,12,6,0,Less than 15 minutes a day
76433,1,13,9,1,15-30 minutes a day
126000,1,17,6,0,30-60 minutes a day
152000,0,13,8,1,30-60 minutes a day
363465,1,12,9,1,Over 120 minutes a day
8010,1,1,8,0,30-60 minutes a day
46387,0,22,6,1,15-30 minutes a day
125859,0,6,8,1,15-30 minutes a day
640,1,1,8,0,60-120 minutes a day
77332,0,12,9,0,15-30 minutes a day
105000,0,14,8,1,30-60 minutes a day
165000,0,12,8,0,15-30 minutes a day
116309,0,26,5,0,30-60 minutes a day
48333,1,5,9,0,Less than 15 minutes a day
50955,1,4,7,0,60-120 minutes a day
165000,1,23,9,1,30-60 minutes a day
125000,1,2,6,0,Over 120 minutes a day
200000,1,9,7,1,15-30 minutes a day
216559,0,25,5,0,Less than 15 minutes a day
1800,1,2,3,1,30-60 minutes a day
130000,1,10,8,1,15-30 minutes a day
198198,1,6,8,1,30-60 minutes a day
102000,0,3,2,1,30-60 minutes a day
53171,1,21,8,0,30-60 minutes a day
65000,1,3,8,0,60-120 minutes a day
44586,0,5,8,1,Less than 15 minutes a day
192000,1,12,9,0,15-30 minutes a day
20944,1,3,3,0,Over 120 minutes a day
254776,0,30,9,0,15-30 minutes a day
16807,0,20,8,1,30-60 minutes a day
69814,1,4,7,0,30-60 minutes a day
152865,0,27,8,0,60-120 minutes a day
107887,0,2,7,0,15-30 minutes a day
67129,1,3,8,1,30-60 minutes a day
163000,1,21,8,1,30-60 minutes a day
32002,1,25,8,1,15-30 minutes a day
30512,1,16,9,0,30-60 minutes a day
127,1,1,7,0,30-60 minutes a day
115999,1,12,7,0,Less than 15 minutes a day
102907,0,4,9,1,15-30 minutes a day
81629,0,3,7,0,Less than 15 minutes a day
86401,1,7,8,0,Less than 15 minutes a day
180000,0,10,3,1,30-60 minutes a day
63720,1,25,7,1,30-60 minutes a day
21481,1,10,9,0,15-30 minutes a day
110000,1,16,9,1,30-60 minutes a day
115000,1,8,7,1,30-60 minutes a day
70000,1,6,9,1,Less than 15 minutes a day
53703,1,1,7,0,15-30 minutes a day
69814,0,32,7,0,15-30 minutes a day
140000,1,5,7,0,30-60 minutes a day
102500,1,5,6,1,15-30 minutes a day
108000,1,11,10,0,30-60 minutes a day
31703,0,25,7,0,30-60 minutes a day
75601,1,15,8,0,30-60 minutes a day
49972,1,4,8,1,15-30 minutes a day
3279,0,16,8,1,30-60 minutes a day
250000,0,10,3,0,30-60 minutes a day
91295,0,11,10,0,60-120 minutes a day
11963,1,2,6,0,60-120 minutes a day
64444,1,6,7,0,15-30 minutes a day
69814,1,25,5,0,Over 120 minutes a day
110380,1,15,10,0,60-120 minutes a day
132000,1,6,8,0,15-30 minutes a day
114461,1,25,10,0,Over 120 minutes a day
140000,0,16,7,1,15-30 minutes a day
210000,0,23,8,0,15-30 minutes a day
71962,0,13,10,0,Less than 15 minutes a day
128666,0,24,3,0,15-30 minutes a day
53703,1,20,8,0,15-30 minutes a day
75000,1,3,8,0,60-120 minutes a day
12889,1,3,2,0,30-60 minutes a day
200000,1,12,5,0,30-60 minutes a day
326,1,4,8,0,Less than 15 minutes a day
200000,1,5,8,0,Less than 15 minutes a day
93000,0,17,7,1,30-60 minutes a day
155250,1,10,7,1,30-60 minutes a day
87812,1,10,9,0,60-120 minutes a day
118147,0,22,7,0,15-30 minutes a day
95541,0,34,5,1,Less than 15 minutes a day
109039,1,24,7,1,30-60 minutes a day
102000,1,5,4,1,60-120 minutes a day
107887,1,6,8,1,30-60 minutes a day
73036,1,9,4,0,30-60 minutes a day
66592,1,14,8,0,15-30 minutes a day
150000,1,17,8,1,60-120 minutes a day
205000,0,25,9,1,15-30 minutes a day
33121,1,1,3,0,30-60 minutes a day
81629,1,11,6,1,15-30 minutes a day
74874,1,8,3,1,60-120 minutes a day
107406,1,7,8,0,15-30 minutes a day
80000,0,37,8,0,30-60 minutes a day
41888,1,3,5,0,30-60 minutes a day
26852,0,7,7,0,60-120 minutes a day
90866,0,4,7,0,15-30 minutes a day
120000,1,30,3,0,30-60 minutes a day
64444,1,11,8,0,30-60 minutes a day
112000,0,17,8,0,Less than 15 minutes a day
83556,0,17,8,0,Less than 15 minutes a day
4762,0,16,6,1,15-30 minutes a day
53703,1,6,6,0,30-60 minutes a day
91500,0,8,7,0,15-30 minutes a day
107406,1,18,10,1,30-60 minutes a day
140000,0,7,8,0,15-30 minutes a day
97000,0,13,9,1,60-120 minutes a day
135200,0,9,9,0,60-120 minutes a day
85983,0,17,7,0,30-60 minutes a day
156000,1,12,4,1,Less than 15 minutes a day
59073,1,10,9,0,30-60 minutes a day
44304,0,18,7,1,30-60 minutes a day
9571,1,19,9,0,60-120 minutes a day
77208,1,14,6,1,30-60 minutes a day
214812,1,10,9,1,60-120 minutes a day
53503,1,3,8,0,30-60 minutes a day
107406,0,10,8,0,30-60 minutes a day
23311,0,8,6,1,60-120 minutes a day
144002,1,2,8,0,60-120 minutes a day
38666,1,2,10,0,60-120 minutes a day
3051,0,6,7,1,60-120 minutes a day
89172,1,10,5,0,Less than 15 minutes a day
110000,0,11,5,0,30-60 minutes a day
71814,0,20,2,0,30-60 minutes a day
96227,0,15,10,1,60-120 minutes a day
140000,0,12,8,1,30-60 minutes a day
107406,0,22,10,0,Less than 15 minutes a day
119810,1,7,9,0,15-30 minutes a day
190000,0,25,6,0,30-60 minutes a day
95708,1,10,3,0,30-60 minutes a day
50467,0,14,8,1,15-30 minutes a day
160000,0,29,6,0,Less than 15 minutes a day
64444,1,25,9,0,15-30 minutes a day
53703,0,21,9,0,Over 120 minutes a day
80555,0,4,7,0,60-120 minutes a day
250000,0,20,9,1,15-30 minutes a day
74655,1,1,5,1,15-30 minutes a day
89189,1,10,5,1,Less than 15 minutes a day
1181,1,0.5,8,0,60-120 minutes a day
47134,0,10,3,0,15-30 minutes a day
133600,0,12,9,0,Less than 15 minutes a day
301210,1,30,6,1,Less than 15 minutes a day
69814,1,8,8,0,60-120 minutes a day
315000,1,8,6,1,15-30 minutes a day
240000,1,23,3,1,60-120 minutes a day
144000,0,3,7,1,30-60 minutes a day
150000,1,31,10,1,Less than 15 minutes a day
103110,1,12,9,0,15-30 minutes a day
4785,0,6,10,1,60-120 minutes a day
138117,1,12,5,1,30-60 minutes a day
95708,1,10,7,0,30-60 minutes a day
88000,1,2,7,0,60-120 minutes a day
110000,0,4,6,0,60-120 minutes a day
144000,0,25,5,0,30-60 minutes a day
29621,1,5,8,1,15-30 minutes a day
79201,1,17,7,0,15-30 minutes a day
64444,0,20,4,0,Over 120 minutes a day
120000,1,4,9,1,15-30 minutes a day
42962,1,7,5,0,30-60 minutes a day
92884,0,29,7,0,15-30 minutes a day
26780,0,5,7,0,Less than 15 minutes a day
177000,0,10,7,0,Less than 15 minutes a day
70888,1,6,2,1,30-60 minutes a day
158000,1,19,5,0,30-60 minutes a day
107630,0,24,9,0,15-30 minutes a day
18649,1,15,7,0,Less than 15 minutes a day
130541,1,10,9,1,15-30 minutes a day
85184,0,6,8,0,15-30 minutes a day
145000,1,6,7,0,15-30 minutes a day
149000,0,2,8,0,30-60 minutes a day
90000,0,6,10,0,30-60 minutes a day
121429,0,34,1,0,15-30 minutes a day
50000,1,8,8,1,15-30 minutes a day
58154,1,11,4,1,30-60 minutes a day
77992,0,39,9,1,60-120 minutes a day
57999,0,26,7,0,60-120 minutes a day
27934,0,16,6,0,15-30 minutes a day
180000,1,26,7,1,60-120 minutes a day
72693,1,5,8,1,Less than 15 minutes a day
117197,0,3,7,0,30-60 minutes a day
15202,1,8,6,1,Over 120 minutes a day
176800,0,19,6,1,Less than 15 minutes a day
82000,0,26,6,0,60-120 minutes a day
200000,1,20,9,1,Less than 15 minutes a day
89147,0,6,7,0,15-30 minutes a day
60546,0,13,8,0,15-30 minutes a day
118471,0,1,6,1,30-60 minutes a day
49889,0,6,5,1,60-120 minutes a day
85925,1,15,8,0,15-30 minutes a day
51426,0,10,7,0,30-60 minutes a day
270000,1,15,8,1,60-120 minutes a day
121018,1,6,8,1,15-30 minutes a day
107406,1,14,8,0,30-60 minutes a day
175000,0,19,6,1,Less than 15 minutes a day
71337,0,17,4,0,Less than 15 minutes a day
250000,1,10,5,1,30-60 minutes a day
70000,0,7,7,1,15-30 minutes a day
31105,1,3,8,1,15-30 minutes a day
59073,0,34,8,0,15-30 minutes a day
115000,1,3,6,1,30-60 minutes a day
48333,1,5,9,0,30-60 minutes a day
2529,1,3,7,1,30-60 minutes a day
30000,1,3,8,0,60-120 minutes a day
18649,1,5,3,1,Less than 15 minutes a day
72000,1,3,10,0,Less than 15 minutes a day
59073,1,30,7,0,15-30 minutes a day
107406,0,10,7,1,30-60 minutes a day
30794,1,10,8,1,30-60 minutes a day
109009,0,4,7,0,30-60 minutes a day
60235,1,15,7,0,30-60 minutes a day
600000,0,8,6,0,15-30 minutes a day
190000,1,8,10,1,30-60 minutes a day
170000,0,23,9,0,15-30 minutes a day
226000,0,23,8,1,Less than 15 minutes a day
62296,0,28,6,1,30-60 minutes a day
72243,1,7,5,1,30-60 minutes a day
11844,0,8,1,0,Less than 15 minutes a day
77435,0,20,7,0,15-30 minutes a day
27540,0,20,6,0,15-30 minutes a day
80000,0,2,8,0,15-30 minutes a day
200000,0,20,8,1,60-120 minutes a day
100962,0,13,1,0,30-60 minutes a day
91295,0,25,8,0,30-60 minutes a day
207662,0,14,6,0,15-30 minutes a day
59073,0,5,8,0,Less than 15 minutes a day
21640,1,1,10,0,15-30 minutes a day
220000,0,22,8,1,15-30 minutes a day
35806,1,14,10,0,15-30 minutes a day
52348,1,7,10,1,30-60 minutes a day
357000,1,11,7,1,60-120 minutes a day
92692,1,15,7,1,15-30 minutes a day
69423,0,2,5,1,Less than 15 minutes a day
300000,1,8,6,1,30-60 minutes a day
214812,1,10,8,1,30-60 minutes a day
182000,0,30,5,1,Less than 15 minutes a day
195000,1,1,8,1,30-60 minutes a day
143000,0,9,5,1,60-120 minutes a day
48333,1,6,8,1,15-30 minutes a day
66000,1,8,8,1,30-60 minutes a day
53757,1,8,8,0,30-60 minutes a day
210000,1,20,10,1,15-30 minutes a day
41960,1,11,2,0,60-120 minutes a day
83000,1,0.5,6,0,60-120 minutes a day
111417,1,5,6,0,60-120 minutes a day
135000,0,6,6,0,30-60 minutes a day
83777,1,8,2,1,15-30 minutes a day
64444,0,20,7,0,15-30 minutes a day
34108,1,12,9,0,15-30 minutes a day
160000,0,20,2,0,30-60 minutes a day
47259,0,3,8,0,60-120 minutes a day
107406,0,20,8,0,15-30 minutes a day
157000,0,4,5,0,15-30 minutes a day
5940,1,4,4,0,60-120 minutes a day
83651,0,5,8,0,60-120 minutes a day
114649,1,12,4,0,30-60 minutes a day
75184,1,9,10,0,30-60 minutes a day
6714,1,0.5,9,1,60-120 minutes a day
69814,0,23,6,0,15-30 minutes a day
38839,1,4,1,1,60-120 minutes a day
150000,0,10,7,1,Less than 15 minutes a day
245000,0,6,3,1,30-60 minutes a day
75184,1,24,9,0,60-120 minutes a day
50911,0,15,3,1,60-120 minutes a day
43616,1,5,10,0,30-60 minutes a day
140000,0,7,7,0,Less than 15 minutes a day
98986,0,12,6,1,15-30 minutes a day
6133,0,5,7,0,30-60 minutes a day
67666,1,5,10,1,30-60 minutes a day
80555,1,6,6,1,60-120 minutes a day
86597,1,10,8,0,15-30 minutes a day
25000,0,13,5,1,15-30 minutes a day
236294,0,28,7,1,30-60 minutes a day
75000,0,16,9,1,15-30 minutes a day
61436,1,18,6,0,15-30 minutes a day
75184,1,7,8,0,30-60 minutes a day
101770,0,11,6,1,15-30 minutes a day
3597,1,3,7,0,Over 120 minutes a day
94501,0,5,8,0,30-60 minutes a day
74110,1,9,7,0,30-60 minutes a day
78300,0,1,9,0,30-60 minutes a day
74239,1,10,7,0,30-60 minutes a day
150000,0,35,10,0,Less than 15 minutes a day
62629,0,15,8,0,Less than 15 minutes a day
64444,1,4,8,0,30-60 minutes a day
56925,0,7,3,0,15-30 minutes a day
3867,1,3,8,0,30-60 minutes a day
165000,0,5,10,0,Less than 15 minutes a day
150000,1,13,4,1,60-120 minutes a day
80953,1,15,8,0,30-60 minutes a day
94501,0,15,10,0,30-60 minutes a day
107406,0,15,8,0,Less than 15 minutes a day
75184,1,22,7,0,30-60 minutes a day
101910,1,9,8,0,Over 120 minutes a day
80555,1,0.5,6,0,60-120 minutes a day
83000,1,10,6,0,60-120 minutes a day
150000,1,7,7,0,60-120 minutes a day
123517,1,10,8,0,30-60 minutes a day
150369,1,18,8,0,15-30 minutes a day
99099,1,18,8,0,30-60 minutes a day
68740,0,10,5,0,30-60 minutes a day
81123,1,26,8,1,15-30 minutes a day
110000,0,23,7,0,15-30 minutes a day
42564,1,11,5,1,30-60 minutes a day
95541,1,16,8,1,Less than 15 minutes a day
90221,1,12,7,0,30-60 minutes a day
207000,1,32,4,1,15-30 minutes a day
124127,0,10,5,1,30-60 minutes a day
76258,1,3,6,1,15-30 minutes a day
18000,0,2,8,0,Less than 15 minutes a day
82703,1,7,5,1,30-60 minutes a day
29000,0,30,8,0,30-60 minutes a day
51935,0,4,8,1,15-30 minutes a day
47796,0,12,6,0,15-30 minutes a day
136,0,0.5,8,1,15-30 minutes a day
210000,0,43,8,1,15-30 minutes a day
76000,1,20,3,1,30-60 minutes a day
120000,1,8,10,1,30-60 minutes a day
62296,0,11,7,1,Over 120 minutes a day
300000,1,9,8,1,15-30 minutes a day
67135,1,7,7,1,30-60 minutes a day
305000,0,8,10,0,30-60 minutes a day
69814,1,7,8,0,30-60 minutes a day
39740,1,5,3,1,30-60 minutes a day
105500,1,15,8,1,60-120 minutes a day
18259,0,2,5,0,15-30 minutes a day
33296,1,7,6,0,Less than 15 minutes a day
103000,0,12,6,1,15-30 minutes a day
58000,1,16,8,1,60-120 minutes a day
33296,1,2,6,1,Over 120 minutes a day
400,1,3,6,0,60-120 minutes a day
53703,1,13,5,0,60-120 minutes a day
42962,0,22,5,0,Less than 15 minutes a day
60863,1,6,8,0,Less than 15 minutes a day
130000,0,5,9,0,30-60 minutes a day
98599,1,13,0,1,Less than 15 minutes a day
11189,0,8,4,0,15-30 minutes a day
170828,1,38,10,1,Less than 15 minutes a day
225000,0,6,9,0,30-60 minutes a day
49407,0,24,7,1,15-30 minutes a day
145386,1,23,8,1,30-60 minutes a day
120000,0,3,8,0,60-120 minutes a day
23375,1,13,7,0,Less than 15 minutes a day
226000,0,23,9,1,15-30 minutes a day
127000,1,3,7,0,60-120 minutes a day
32954,0,10,8,1,Less than 15 minutes a day
59073,1,10,8,0,Less than 15 minutes a day
33296,1,6,5,0,15-30 minutes a day
38666,0,2,10,1,60-120 minutes a day
53808,1,10,9,1,30-60 minutes a day
5430,1,3,3,0,30-60 minutes a day
97740,0,15,8,0,Over 120 minutes a day
382164,1,8,8,0,60-120 minutes a day
180000,1,10,6,1,30-60 minutes a day
142000,1,12,2,0,60-120 minutes a day
160000,0,19,10,1,30-60 minutes a day
91295,1,10,8,1,15-30 minutes a day
250000,0,15,8,0,15-30 minutes a day
36000,1,5,7,1,30-60 minutes a day
152517,1,15,8,1,Less than 15 minutes a day
200000,1,9,8,1,30-60 minutes a day
122913,1,16,8,1,Less than 15 minutes a day
8951,1,3,1,0,30-60 minutes a day
127813,1,8,8,0,15-30 minutes a day
59073,0,24,6,1,Less than 15 minutes a day
30074,1,24,8,1,30-60 minutes a day
51443,1,10,4,0,Over 120 minutes a day
214812,0,13,6,1,Less than 15 minutes a day
230000,0,10,3,0,Less than 15 minutes a day
70063,1,20,8,0,Over 120 minutes a day
98135,0,12,3,1,60-120 minutes a day
23553,1,25,8,1,30-60 minutes a day
43435,1,3,10,0,15-30 minutes a day
5543,0,37,8,0,15-30 minutes a day
108906,1,5,4,1,30-60 minutes a day
6183,0,6,9,0,15-30 minutes a day
19142,1,5,9,1,30-60 minutes a day
69814,1,13,8,0,60-120 minutes a day
75184,0,42,4,0,30-60 minutes a day
42962,1,10,9,1,Less than 15 minutes a day
22258,1,24,8,0,Less than 15 minutes a day
260000,1,28,8,0,30-60 minutes a day
30000,0,2,8,1,15-30 minutes a day
59073,1,0.5,8,0,15-30 minutes a day
165165,0,50,7,0,30-60 minutes a day
121018,0,11,5,0,15-30 minutes a day
42962,0,7,4,0,30-60 minutes a day
95592,1,9,8,0,15-30 minutes a day
85925,1,17,7,1,15-30 minutes a day
25176,0,12,9,1,Less than 15 minutes a day
28712,0,20,6,0,60-120 minutes a day
235000,0,32,10,1,30-60 minutes a day
46000,0,12,3,0,Less than 15 minutes a day
41872,1,8,8,0,30-60 minutes a day
45111,0,6,5,0,60-120 minutes a day
62000,1,30,8,0,15-30 minutes a day
44343,1,2,6,0,60-120 minutes a day
79201,1,20,9,0,30-60 minutes a day
30149,1,16,7,1,60-120 minutes a day
130000,0,33,9,1,30-60 minutes a day
104458,0,35,8,0,15-30 minutes a day
110000,1,7,8,1,30-60 minutes a day
53703,1,9,7,0,60-120 minutes a day
36365,0,10,8,1,15-30 minutes a day
56925,1,3,6,0,Over 120 minutes a day
230000,1,18,10,1,Less than 15 minutes a day
65271,1,9,9,0,Less than 15 minutes a day
144998,1,33,8,1,15-30 minutes a day
87876,1,4,8,1,15-30 minutes a day
47548,0,31,7,1,15-30 minutes a day
68710,0,21,10,1,Less than 15 minutes a day
64444,0,9,8,1,30-60 minutes a day
197000,1,5,10,1,Less than 15 minutes a day
70000,0,12,8,1,30-60 minutes a day
80000,1,4,4,1,60-120 minutes a day
32222,1,4,7,1,30-60 minutes a day
112777,1,18,8,0,60-120 minutes a day
400,1,2,9,0,60-120 minutes a day
300000,1,3,8,0,30-60 minutes a day
130000,0,22,8,0,Less than 15 minutes a day
75184,0,9,0,1,60-120 minutes a day
1061,1,2,6,1,30-60 minutes a day
163000,1,25,9,1,15-30 minutes a day
73487,1,0.5,9,0,30-60 minutes a day
95541,1,15,7,1,15-30 minutes a day
53205,1,7,7,0,30-60 minutes a day
72499,0,16,7,1,15-30 minutes a day
68677,1,8,10,1,15-30 minutes a day
155000,0,16,6,0,15-30 minutes a day
42640,0,15,7,0,15-30 minutes a day
118147,1,34,6,1,30-60 minutes a day
200000,0,27,6,1,15-30 minutes a day
120330,1,14,8,0,30-60 minutes a day
52840,0,14,7,0,Less than 15 minutes a day
171850,1,4,6,1,30-60 minutes a day
64341,1,4,7,0,60-120 minutes a day
37120,1,8,7,0,15-30 minutes a day
400000,1,6,5,0,60-120 minutes a day
2073,0,2,7,0,30-60 minutes a day
96666,1,23,9,1,Less than 15 minutes a day
121429,1,9,8,0,30-60 minutes a day
17336,0,20,8,1,Over 120 minutes a day
57325,1,11,7,0,Over 120 minutes a day
91295,0,10,8,0,60-120 minutes a day
77000,1,2,9,0,15-30 minutes a day
90866,0,6,6,1,30-60 minutes a day
59241,1,5,6,1,30-60 minutes a day
48333,0,30,8,0,Less than 15 minutes a day
145000,0,45,7,0,15-30 minutes a day
138216,0,12,0,1,Over 120 minutes a day
63370,1,4,7,1,15-30 minutes a day
29000,0,8,8,0,30-60 minutes a day
142614,1,8,8,0,30-60 minutes a day
170000,0,20,8,1,30-60 minutes a day
50689,0,3,9,1,Less than 15 minutes a day
13445,1,0.5,7,0,30-60 minutes a day
206000,1,15,8,1,Less than 15 minutes a day
190000,1,4,3,0,30-60 minutes a day
27231,1,5,4,1,15-30 minutes a day
70000,1,12,10,0,15-30 minutes a day
142000,1,8,6,1,30-60 minutes a day
79962,1,5,9,0,60-120 minutes a day
69814,1,10,7,0,30-60 minutes a day
85886,1,14,10,0,Less than 15 minutes a day
190000,1,14,9,1,60-120 minutes a day
74239,1,12,5,1,30-60 minutes a day
116309,1,35,9,0,60-120 minutes a day
25996,0,26,9,1,Less than 15 minutes a day
62706,1,2,5,0,30-60 minutes a day
56710,1,14,8,1,30-60 minutes a day
945000,0,3,2,1,15-30 minutes a day
89172,0,17,5,1,15-30 minutes a day
161905,1,10,9,0,Less than 15 minutes a day
145000,0,12,7,1,30-60 minutes a day
76307,1,12,6,0,30-60 minutes a day
175000,0,28,4,1,30-60 minutes a day
300000,1,50,10,1,15-30 minutes a day
55851,1,2,8,0,Less than 15 minutes a day
119221,1,11,8,1,60-120 minutes a day
5576,1,8,9,0,30-60 minutes a day
104476,1,10,7,0,Over 120 minutes a day
80555,0,9,8,0,30-60 minutes a day
40000,1,3,10,0,15-30 minutes a day
24684,1,5,8,0,15-30 minutes a day
43000,0,5,6,1,30-60 minutes a day
79189,1,5,6,0,15-30 minutes a day
5437,1,7,8,0,15-30 minutes a day
220000,1,18,8,1,30-60 minutes a day
60863,1,6,10,1,15-30 minutes a day
49044,0,18,6,1,30-60 minutes a day
250000,1,8,6,1,15-30 minutes a day
45111,1,3,8,0,Over 120 minutes a day
70000,1,9,10,0,60-120 minutes a day
50885,1,17,9,0,60-120 minutes a day
85000,1,2,7,0,15-30 minutes a day
55000,0,10,3,1,Less than 15 minutes a day
320000,1,15,7,1,30-60 minutes a day
125000,0,8,6,1,30-60 minutes a day
99732,1,27,10,1,15-30 minutes a day
38666,0,10,9,1,15-30 minutes a day
89108,0,30,7,1,30-60 minutes a day
135000,1,20,9,1,Less than 15 minutes a day
25193,0,3,8,0,Less than 15 minutes a day
96666,0,22,7,0,Less than 15 minutes a day
57230,1,6,8,0,30-60 minutes a day
82802,0,15,7,1,Less than 15 minutes a day
185000,0,4,5,1,30-60 minutes a day
50885,1,5,7,1,30-60 minutes a day
32222,1,4,8,0,15-30 minutes a day
773,1,3,3,0,30-60 minutes a day
8400,1,1,8,0,15-30 minutes a day
169000,1,36,8,0,15-30 minutes a day
17772,1,3,5,1,15-30 minutes a day
53703,0,15,7,0,30-60 minutes a day
153000,1,10,7,0,Over 120 minutes a day
135000,0,3,7,0,15-30 minutes a day
210000,0,17,8,0,30-60 minutes a day
40814,0,3,8,0,60-120 minutes a day
102036,1,13,3,0,Less than 15 minutes a day
1975,1,3,7,1,30-60 minutes a day
140000,1,8,7,0,30-60 minutes a day
185000,0,19,2,1,30-60 minutes a day
110000,0,26,8,0,15-30 minutes a day
30525,1,10,8,0,60-120 minutes a day
94501,1,8,7,1,30-60 minutes a day
91295,0,20,6,0,Less than 15 minutes a day
206000,1,8,10,1,15-30 minutes a day
5084,1,1,7,0,30-60 minutes a day
193331,1,8,4,1,15-30 minutes a day
59073,0,1,9,1,30-60 minutes a day
12373,0,1,10,0,15-30 minutes a day
69121,1,3,8,0,60-120 minutes a day
111417,1,12,10,0,60-120 minutes a day
47952,0,9,7,0,Less than 15 minutes a day
48333,0,3,7,0,Less than 15 minutes a day
139628,0,10,3,0,30-60 minutes a day
111417,1,5,7,0,15-30 minutes a day
273884,1,15,8,1,Less than 15 minutes a day
40383,1,3,5,1,Over 120 minutes a day
50000,1,35,6,1,15-30 minutes a day
247156,0,12,9,1,15-30 minutes a day
200000,0,16,8,1,30-60 minutes a day
681,0,5,4,1,30-60 minutes a day
83777,1,28,6,0,30-60 minutes a day
155000,0,6,7,1,30-60 minutes a day
34370,1,1,7,0,30-60 minutes a day
165000,1,13,10,0,30-60 minutes a day
